num,cond,formula,answer
56832,fifth_level,7 / 4 * 4 - 1,6
56833,fifth_level,7 / 4 * 4 * 1,7
56834,fifth_level,7 / 4 * 4 / 1,7
56835,fifth_level,7 + 4 - 4 - 2,5
56836,fifth_level,7 + 4 - 4 * 2,3
56837,fifth_level,7 + 4 / 4 - 2,6
56838,fifth_level,7 - 4 + 4 - 2,5
56839,fifth_level,7 - 4 + 4 / 2,5
56840,fifth_level,7 - 4 - 4 + 2,1
56841,fifth_level,7 - 4 - 4 / 2,1
56842,fifth_level,7 - 4 / 4 + 2,8
56843,fifth_level,7 - 4 / 4 - 2,4
56844,fifth_level,7 - 4 / 4 * 2,5
56845,fifth_level,7 * 4 / 4 - 2,5
56846,fifth_level,7 / 4 * 4 - 2,5
56847,fifth_level,7 + 4 - 4 - 3,4
56848,fifth_level,7 + 4 / 4 - 3,5
56849,fifth_level,7 - 4 + 4 - 3,4
56850,fifth_level,7 - 4 - 4 + 3,2
56851,fifth_level,7 - 4 / 4 - 3,3
56852,fifth_level,7 - 4 / 4 * 3,4
56853,fifth_level,7 * 4 / 4 - 3,4
56854,fifth_level,7 / 4 * 4 - 3,4
56855,fifth_level,7 + 4 - 4 - 4,3
56856,fifth_level,7 + 4 / 4 - 4,4
56857,fifth_level,7 - 4 + 4 - 4,3
56858,fifth_level,7 - 4 + 4 / 4,4
56859,fifth_level,7 - 4 - 4 + 4,3
56860,fifth_level,7 - 4 - 4 / 4,2
56861,fifth_level,7 - 4 * 4 / 4,3
56862,fifth_level,7 - 4 / 4 - 4,2
56863,fifth_level,7 - 4 / 4 * 4,3
56864,fifth_level,7 * 4 / 4 - 4,3
56865,fifth_level,7 / 4 * 4 - 4,3
56866,fifth_level,7 + 4 - 4 - 5,2
56867,fifth_level,7 + 4 / 4 - 5,3
56868,fifth_level,7 - 4 + 4 - 5,2
56869,fifth_level,7 - 4 - 4 + 5,4
56870,fifth_level,7 - 4 / 4 - 5,1
56871,fifth_level,7 - 4 / 4 * 5,2
56872,fifth_level,7 * 4 - 4 * 5,8
56873,fifth_level,7 * 4 / 4 - 5,2
56874,fifth_level,7 / 4 * 4 - 5,2
56875,fifth_level,7 + 4 - 4 - 6,1
56876,fifth_level,7 + 4 / 4 - 6,2
56877,fifth_level,7 - 4 + 4 - 6,1
56878,fifth_level,7 - 4 - 4 + 6,5
56879,fifth_level,7 - 4 / 4 * 6,1
56880,fifth_level,7 * 4 - 4 * 6,4
56881,fifth_level,7 * 4 / 4 - 6,1
56882,fifth_level,7 / 4 * 4 - 6,1
56883,fifth_level,7 + 4 + 4 - 7,8
56884,fifth_level,7 + 4 / 4 - 7,1
56885,fifth_level,7 - 4 - 4 + 7,6
56886,fifth_level,7 * 4 / 4 / 7,1
56887,fifth_level,7 / 4 * 4 / 7,1
56888,fifth_level,7 + 4 + 4 - 8,7
56889,fifth_level,7 - 4 - 4 + 8,7
56890,fifth_level,7 - 4 * 4 / 8,5
56891,fifth_level,7 + 4 + 4 - 9,6
56892,fifth_level,7 - 4 - 4 + 9,8
56893,fifth_level,7 + 4 - 5 + 1,7
56894,fifth_level,7 + 4 - 5 - 1,5
56895,fifth_level,7 + 4 - 5 * 1,6
56896,fifth_level,7 + 4 - 5 / 1,6
56897,fifth_level,7 - 4 + 5 - 1,7
56898,fifth_level,7 - 4 + 5 * 1,8
56899,fifth_level,7 - 4 + 5 / 1,8
56900,fifth_level,7 + 4 - 5 + 2,8
56901,fifth_level,7 + 4 - 5 - 2,4
56902,fifth_level,7 + 4 - 5 * 2,1
56903,fifth_level,7 - 4 + 5 - 2,6
56904,fifth_level,7 + 4 - 5 - 3,3
56905,fifth_level,7 - 4 + 5 - 3,5
56906,fifth_level,7 - 4 - 5 + 3,1
56907,fifth_level,7 + 4 - 5 - 4,2
56908,fifth_level,7 - 4 + 5 - 4,4
56909,fifth_level,7 - 4 - 5 + 4,2
56910,fifth_level,7 - 4 * 5 / 4,2
56911,fifth_level,7 * 4 - 5 * 4,8
56912,fifth_level,7 / 4 + 5 / 4,3
56913,fifth_level,7 + 4 - 5 - 5,1
56914,fifth_level,7 - 4 + 5 - 5,3
56915,fifth_level,7 - 4 + 5 / 5,4
56916,fifth_level,7 - 4 - 5 + 5,3
56917,fifth_level,7 - 4 - 5 / 5,2
56918,fifth_level,7 - 4 * 5 / 5,3
56919,fifth_level,7 - 4 / 5 * 5,3
56920,fifth_level,7 * 4 - 5 * 5,3
56921,fifth_level,7 - 4 + 5 - 6,2
56922,fifth_level,7 - 4 - 5 + 6,4
56923,fifth_level,7 - 4 + 5 - 7,1
56924,fifth_level,7 - 4 - 5 + 7,5
56925,fifth_level,7 + 4 + 5 - 8,8
56926,fifth_level,7 - 4 - 5 + 8,6
56927,fifth_level,7 + 4 + 5 - 9,7
56928,fifth_level,7 - 4 - 5 + 9,7
56929,fifth_level,7 + 4 - 6 + 1,6
56930,fifth_level,7 + 4 - 6 - 1,4
56931,fifth_level,7 + 4 - 6 * 1,5
56932,fifth_level,7 + 4 - 6 / 1,5
56933,fifth_level,7 - 4 + 6 - 1,8
56934,fifth_level,7 + 4 - 6 + 2,7
56935,fifth_level,7 + 4 - 6 - 2,3
56936,fifth_level,7 + 4 - 6 / 2,8
56937,fifth_level,7 - 4 + 6 - 2,7
56938,fifth_level,7 - 4 + 6 / 2,6
56939,fifth_level,7 + 4 - 6 + 3,8
56940,fifth_level,7 + 4 - 6 - 3,2
56941,fifth_level,7 - 4 + 6 - 3,6
56942,fifth_level,7 - 4 + 6 / 3,5
56943,fifth_level,7 - 4 - 6 / 3,1
56944,fifth_level,7 - 4 / 6 * 3,5
56945,fifth_level,7 + 4 - 6 - 4,1
56946,fifth_level,7 - 4 + 6 - 4,5
56947,fifth_level,7 - 4 - 6 + 4,1
56948,fifth_level,7 - 4 * 6 / 4,1
56949,fifth_level,7 * 4 - 6 * 4,4
56950,fifth_level,7 - 4 + 6 - 5,4
56951,fifth_level,7 - 4 - 6 + 5,2
56952,fifth_level,7 - 4 + 6 - 6,3
56953,fifth_level,7 - 4 + 6 / 6,4
56954,fifth_level,7 - 4 - 6 + 6,3
56955,fifth_level,7 - 4 - 6 / 6,2
56956,fifth_level,7 - 4 * 6 / 6,3
56957,fifth_level,7 - 4 / 6 * 6,3
56958,fifth_level,7 - 4 + 6 - 7,2
56959,fifth_level,7 - 4 - 6 + 7,4
56960,fifth_level,7 - 4 + 6 - 8,1
56961,fifth_level,7 - 4 - 6 + 8,5
56962,fifth_level,7 - 4 * 6 / 8,4
56963,fifth_level,7 / 4 - 6 / 8,1
56964,fifth_level,7 + 4 + 6 - 9,8
56965,fifth_level,7 - 4 - 6 + 9,6
56966,fifth_level,7 - 4 / 6 * 9,1
56967,fifth_level,7 + 4 - 7 + 1,5
56968,fifth_level,7 + 4 - 7 - 1,3
56969,fifth_level,7 + 4 - 7 * 1,4
56970,fifth_level,7 + 4 - 7 / 1,4
56971,fifth_level,7 * 4 / 7 + 1,5
56972,fifth_level,7 * 4 / 7 - 1,3
56973,fifth_level,7 * 4 / 7 * 1,4
56974,fifth_level,7 * 4 / 7 / 1,4
56975,fifth_level,7 + 4 - 7 + 2,6
56976,fifth_level,7 + 4 - 7 - 2,2
56977,fifth_level,7 - 4 + 7 - 2,8
56978,fifth_level,7 * 4 / 7 + 2,6
56979,fifth_level,7 * 4 / 7 - 2,2
56980,fifth_level,7 * 4 / 7 * 2,8
56981,fifth_level,7 * 4 / 7 / 2,2
56982,fifth_level,7 + 4 - 7 + 3,7
56983,fifth_level,7 + 4 - 7 - 3,1
56984,fifth_level,7 - 4 + 7 - 3,7
56985,fifth_level,7 * 4 - 7 * 3,7
56986,fifth_level,7 * 4 / 7 + 3,7
56987,fifth_level,7 * 4 / 7 - 3,1
56988,fifth_level,7 + 4 - 7 + 4,8
56989,fifth_level,7 - 4 + 7 - 4,6
56990,fifth_level,7 * 4 / 7 + 4,8
56991,fifth_level,7 * 4 / 7 / 4,1
56992,fifth_level,7 / 4 / 7 * 4,1
56993,fifth_level,7 - 4 + 7 - 5,5
56994,fifth_level,7 - 4 - 7 + 5,1
56995,fifth_level,7 - 4 + 7 - 6,4
56996,fifth_level,7 - 4 - 7 + 6,2
56997,fifth_level,7 - 4 + 7 - 7,3
56998,fifth_level,7 - 4 + 7 / 7,4
56999,fifth_level,7 - 4 - 7 + 7,3
57000,fifth_level,7 - 4 - 7 / 7,2
57001,fifth_level,7 - 4 * 7 / 7,3
57002,fifth_level,7 - 4 / 7 * 7,3
57003,fifth_level,7 - 4 + 7 - 8,2
57004,fifth_level,7 - 4 - 7 + 8,4
57005,fifth_level,7 / 4 / 7 * 8,2
57006,fifth_level,7 - 4 + 7 - 9,1
57007,fifth_level,7 - 4 - 7 + 9,5
57008,fifth_level,7 + 4 - 8 + 1,4
57009,fifth_level,7 + 4 - 8 - 1,2
57010,fifth_level,7 + 4 - 8 * 1,3
57011,fifth_level,7 + 4 - 8 / 1,3
57012,fifth_level,7 + 4 - 8 + 2,5
57013,fifth_level,7 + 4 - 8 - 2,1
57014,fifth_level,7 + 4 - 8 / 2,7
57015,fifth_level,7 + 4 / 8 * 2,8
57016,fifth_level,7 - 4 + 8 / 2,7
57017,fifth_level,7 - 4 / 8 * 2,6
57018,fifth_level,7 * 4 / 8 * 2,7
57019,fifth_level,7 / 4 * 8 / 2,7
57020,fifth_level,7 + 4 - 8 + 3,6
57021,fifth_level,7 - 4 + 8 - 3,8
57022,fifth_level,7 * 4 - 8 * 3,4
57023,fifth_level,7 + 4 - 8 + 4,7
57024,fifth_level,7 - 4 + 8 - 4,7
57025,fifth_level,7 - 4 + 8 / 4,5
57026,fifth_level,7 - 4 - 8 / 4,1
57027,fifth_level,7 - 4 / 8 * 4,5
57028,fifth_level,7 + 4 - 8 + 5,8
57029,fifth_level,7 - 4 + 8 - 5,6
57030,fifth_level,7 - 4 + 8 - 6,5
57031,fifth_level,7 - 4 - 8 + 6,1
57032,fifth_level,7 - 4 / 8 * 6,4
57033,fifth_level,7 / 4 * 8 - 6,8
57034,fifth_level,7 - 4 + 8 - 7,4
57035,fifth_level,7 - 4 - 8 + 7,2
57036,fifth_level,7 / 4 * 8 - 7,7
57037,fifth_level,7 / 4 * 8 / 7,2
57038,fifth_level,7 - 4 + 8 - 8,3
57039,fifth_level,7 - 4 + 8 / 8,4
57040,fifth_level,7 - 4 - 8 + 8,3
57041,fifth_level,7 - 4 - 8 / 8,2
57042,fifth_level,7 - 4 * 8 / 8,3
57043,fifth_level,7 - 4 / 8 * 8,3
57044,fifth_level,7 / 4 * 8 - 8,6
57045,fifth_level,7 - 4 + 8 - 9,2
57046,fifth_level,7 - 4 - 8 + 9,4
57047,fifth_level,7 / 4 * 8 - 9,5
57048,fifth_level,7 + 4 - 9 + 1,3
57049,fifth_level,7 + 4 - 9 - 1,1
57050,fifth_level,7 + 4 - 9 * 1,2
57051,fifth_level,7 + 4 - 9 / 1,2
57052,fifth_level,7 + 4 - 9 + 2,4
57053,fifth_level,7 + 4 - 9 + 3,5
57054,fifth_level,7 + 4 - 9 / 3,8
57055,fifth_level,7 - 4 + 9 / 3,6
57056,fifth_level,7 * 4 - 9 * 3,1
57057,fifth_level,7 + 4 - 9 + 4,6
57058,fifth_level,7 - 4 + 9 - 4,8
57059,fifth_level,7 / 4 + 9 / 4,4
57060,fifth_level,7 + 4 - 9 + 5,7
57061,fifth_level,7 - 4 + 9 - 5,7
57062,fifth_level,7 + 4 - 9 + 6,8
57063,fifth_level,7 - 4 + 9 - 6,6
57064,fifth_level,7 - 4 * 9 / 6,1
57065,fifth_level,7 - 4 + 9 - 7,5
57066,fifth_level,7 - 4 - 9 + 7,1
57067,fifth_level,7 - 4 + 9 - 8,4
57068,fifth_level,7 - 4 - 9 + 8,2
57069,fifth_level,7 - 4 + 9 - 9,3
57070,fifth_level,7 - 4 + 9 / 9,4
57071,fifth_level,7 - 4 - 9 + 9,3
57072,fifth_level,7 - 4 - 9 / 9,2
57073,fifth_level,7 - 4 * 9 / 9,3
57074,fifth_level,7 - 4 / 9 * 9,3
57075,fifth_level,7 - 5 + 1 + 1,4
57076,fifth_level,7 - 5 + 1 - 1,2
57077,fifth_level,7 - 5 + 1 * 1,3
57078,fifth_level,7 - 5 + 1 / 1,3
57079,fifth_level,7 - 5 - 1 + 1,2
57080,fifth_level,7 - 5 - 1 * 1,1
57081,fifth_level,7 - 5 - 1 / 1,1
57082,fifth_level,7 - 5 * 1 + 1,3
57083,fifth_level,7 - 5 * 1 - 1,1
57084,fifth_level,7 - 5 * 1 * 1,2
57085,fifth_level,7 - 5 * 1 / 1,2
57086,fifth_level,7 - 5 / 1 + 1,3
57087,fifth_level,7 - 5 / 1 - 1,1
57088,fifth_level,7 - 5 / 1 * 1,2
57089,fifth_level,7 - 5 / 1 / 1,2
57090,fifth_level,7 - 5 + 1 + 2,5
57091,fifth_level,7 - 5 + 1 - 2,1
57092,fifth_level,7 - 5 + 1 * 2,4
57093,fifth_level,7 - 5 - 1 + 2,3
57094,fifth_level,7 - 5 * 1 + 2,4
57095,fifth_level,7 - 5 / 1 + 2,4
57096,fifth_level,7 + 5 - 1 - 3,8
57097,fifth_level,7 - 5 + 1 + 3,6
57098,fifth_level,7 - 5 + 1 * 3,5
57099,fifth_level,7 - 5 - 1 + 3,4
57100,fifth_level,7 - 5 * 1 + 3,5
57101,fifth_level,7 - 5 / 1 + 3,5
57102,fifth_level,7 + 5 - 1 - 4,7
57103,fifth_level,7 + 5 - 1 * 4,8
57104,fifth_level,7 + 5 * 1 - 4,8
57105,fifth_level,7 + 5 / 1 - 4,8
57106,fifth_level,7 - 5 + 1 + 4,7
57107,fifth_level,7 - 5 + 1 * 4,6
57108,fifth_level,7 - 5 - 1 + 4,5
57109,fifth_level,7 - 5 * 1 + 4,6
57110,fifth_level,7 - 5 / 1 + 4,6
57111,fifth_level,7 + 5 + 1 - 5,8
57112,fifth_level,7 + 5 - 1 - 5,6
57113,fifth_level,7 + 5 - 1 * 5,7
57114,fifth_level,7 + 5 * 1 - 5,7
57115,fifth_level,7 + 5 * 1 / 5,8
57116,fifth_level,7 + 5 / 1 - 5,7
57117,fifth_level,7 + 5 / 1 / 5,8
57118,fifth_level,7 - 5 + 1 + 5,8
57119,fifth_level,7 - 5 + 1 * 5,7
57120,fifth_level,7 - 5 - 1 + 5,6
57121,fifth_level,7 - 5 * 1 + 5,7
57122,fifth_level,7 - 5 * 1 / 5,6
57123,fifth_level,7 - 5 / 1 + 5,7
57124,fifth_level,7 - 5 / 1 / 5,6
57125,fifth_level,7 * 5 * 1 / 5,7
57126,fifth_level,7 * 5 / 1 / 5,7
57127,fifth_level,7 / 5 * 1 * 5,7
57128,fifth_level,7 / 5 / 1 * 5,7
57129,fifth_level,7 + 5 + 1 - 6,7
57130,fifth_level,7 + 5 - 1 - 6,5
57131,fifth_level,7 + 5 - 1 * 6,6
57132,fifth_level,7 + 5 * 1 - 6,6
57133,fifth_level,7 + 5 / 1 - 6,6
57134,fifth_level,7 - 5 + 1 * 6,8
57135,fifth_level,7 - 5 - 1 + 6,7
57136,fifth_level,7 - 5 * 1 + 6,8
57137,fifth_level,7 - 5 / 1 + 6,8
57138,fifth_level,7 + 5 + 1 - 7,6
57139,fifth_level,7 + 5 - 1 - 7,4
57140,fifth_level,7 + 5 - 1 * 7,5
57141,fifth_level,7 + 5 * 1 - 7,5
57142,fifth_level,7 + 5 / 1 - 7,5
57143,fifth_level,7 - 5 - 1 + 7,8
57144,fifth_level,7 * 5 * 1 / 7,5
57145,fifth_level,7 * 5 / 1 / 7,5
57146,fifth_level,7 + 5 + 1 - 8,5
57147,fifth_level,7 + 5 - 1 - 8,3
57148,fifth_level,7 + 5 - 1 * 8,4
57149,fifth_level,7 + 5 * 1 - 8,4
57150,fifth_level,7 + 5 / 1 - 8,4
57151,fifth_level,7 + 5 + 1 - 9,4
57152,fifth_level,7 + 5 - 1 - 9,2
57153,fifth_level,7 + 5 - 1 * 9,3
57154,fifth_level,7 + 5 * 1 - 9,3
57155,fifth_level,7 + 5 / 1 - 9,3
57156,fifth_level,7 - 5 + 2 + 1,5
57157,fifth_level,7 - 5 + 2 - 1,3
57158,fifth_level,7 - 5 + 2 * 1,4
57159,fifth_level,7 - 5 + 2 / 1,4
57160,fifth_level,7 - 5 - 2 + 1,1
57161,fifth_level,7 + 5 - 2 - 2,8
57162,fifth_level,7 + 5 - 2 * 2,8
57163,fifth_level,7 - 5 + 2 + 2,6
57164,fifth_level,7 - 5 + 2 - 2,2
57165,fifth_level,7 - 5 + 2 * 2,6
57166,fifth_level,7 - 5 + 2 / 2,3
57167,fifth_level,7 - 5 - 2 + 2,2
57168,fifth_level,7 - 5 - 2 / 2,1
57169,fifth_level,7 - 5 * 2 / 2,2
57170,fifth_level,7 - 5 / 2 * 2,2
57171,fifth_level,7 + 5 - 2 - 3,7
57172,fifth_level,7 + 5 - 2 * 3,6
57173,fifth_level,7 - 5 + 2 + 3,7
57174,fifth_level,7 - 5 + 2 - 3,1
57175,fifth_level,7 - 5 + 2 * 3,8
57176,fifth_level,7 - 5 - 2 + 3,3
57177,fifth_level,7 + 5 - 2 - 4,6
57178,fifth_level,7 + 5 - 2 * 4,4
57179,fifth_level,7 - 5 + 2 + 4,8
57180,fifth_level,7 - 5 - 2 + 4,4
57181,fifth_level,7 - 5 * 2 + 4,1
57182,fifth_level,7 + 5 - 2 - 5,5
57183,fifth_level,7 + 5 - 2 * 5,2
57184,fifth_level,7 - 5 - 2 + 5,5
57185,fifth_level,7 - 5 * 2 + 5,2
57186,fifth_level,7 - 5 * 2 / 5,5
57187,fifth_level,7 + 5 + 2 - 6,8
57188,fifth_level,7 + 5 - 2 - 6,4
57189,fifth_level,7 - 5 - 2 + 6,6
57190,fifth_level,7 - 5 * 2 + 6,3
57191,fifth_level,7 + 5 + 2 - 7,7
57192,fifth_level,7 + 5 - 2 - 7,3
57193,fifth_level,7 - 5 - 2 + 7,7
57194,fifth_level,7 - 5 * 2 + 7,4
57195,fifth_level,7 + 5 + 2 - 8,6
57196,fifth_level,7 + 5 - 2 - 8,2
57197,fifth_level,7 - 5 - 2 + 8,8
57198,fifth_level,7 - 5 * 2 + 8,5
57199,fifth_level,7 + 5 + 2 - 9,5
57200,fifth_level,7 + 5 - 2 - 9,1
57201,fifth_level,7 + 5 * 2 - 9,8
57202,fifth_level,7 - 5 * 2 + 9,6
57203,fifth_level,7 + 5 - 3 - 1,8
57204,fifth_level,7 - 5 + 3 + 1,6
57205,fifth_level,7 - 5 + 3 - 1,4
57206,fifth_level,7 - 5 + 3 * 1,5
57207,fifth_level,7 - 5 + 3 / 1,5
57208,fifth_level,7 + 5 - 3 - 2,7
57209,fifth_level,7 + 5 - 3 * 2,6
57210,fifth_level,7 - 5 + 3 + 2,7
57211,fifth_level,7 - 5 + 3 - 2,3
57212,fifth_level,7 - 5 + 3 * 2,8
57213,fifth_level,7 - 5 - 3 + 2,1
57214,fifth_level,7 + 5 - 3 - 3,6
57215,fifth_level,7 + 5 - 3 * 3,3
57216,fifth_level,7 - 5 + 3 + 3,8
57217,fifth_level,7 - 5 + 3 - 3,2
57218,fifth_level,7 - 5 + 3 / 3,3
57219,fifth_level,7 - 5 - 3 + 3,2
57220,fifth_level,7 - 5 - 3 / 3,1
57221,fifth_level,7 - 5 * 3 / 3,2
57222,fifth_level,7 - 5 / 3 * 3,2
57223,fifth_level,7 + 5 - 3 - 4,5
57224,fifth_level,7 - 5 + 3 - 4,1
57225,fifth_level,7 - 5 - 3 + 4,3
57226,fifth_level,7 + 5 - 3 - 5,4
57227,fifth_level,7 - 5 - 3 + 5,4
57228,fifth_level,7 - 5 * 3 / 5,4
57229,fifth_level,7 / 5 + 3 / 5,2
57230,fifth_level,7 + 5 - 3 - 6,3
57231,fifth_level,7 - 5 - 3 + 6,5
57232,fifth_level,7 + 5 + 3 - 7,8
57233,fifth_level,7 + 5 - 3 - 7,2
57234,fifth_level,7 - 5 - 3 + 7,6
57235,fifth_level,7 + 5 + 3 - 8,7
57236,fifth_level,7 + 5 - 3 - 8,1
57237,fifth_level,7 - 5 - 3 + 8,7
57238,fifth_level,7 + 5 + 3 - 9,6
57239,fifth_level,7 - 5 - 3 + 9,8
57240,fifth_level,7 - 5 * 3 + 9,1
57241,fifth_level,7 * 5 - 3 * 9,8
57242,fifth_level,7 + 5 - 4 - 1,7
57243,fifth_level,7 + 5 - 4 * 1,8
57244,fifth_level,7 + 5 - 4 / 1,8
57245,fifth_level,7 - 5 + 4 + 1,7
57246,fifth_level,7 - 5 + 4 - 1,5
57247,fifth_level,7 - 5 + 4 * 1,6
57248,fifth_level,7 - 5 + 4 / 1,6
57249,fifth_level,7 + 5 - 4 - 2,6
57250,fifth_level,7 + 5 - 4 * 2,4
57251,fifth_level,7 - 5 + 4 + 2,8
57252,fifth_level,7 - 5 + 4 - 2,4
57253,fifth_level,7 - 5 + 4 / 2,4
57254,fifth_level,7 + 5 - 4 - 3,5
57255,fifth_level,7 - 5 + 4 - 3,3
57256,fifth_level,7 - 5 - 4 + 3,1
57257,fifth_level,7 + 5 - 4 - 4,4
57258,fifth_level,7 - 5 + 4 - 4,2
57259,fifth_level,7 - 5 + 4 / 4,3
57260,fifth_level,7 - 5 - 4 + 4,2
57261,fifth_level,7 - 5 - 4 / 4,1
57262,fifth_level,7 - 5 * 4 / 4,2
57263,fifth_level,7 - 5 / 4 * 4,2
57264,fifth_level,7 + 5 - 4 - 5,3
57265,fifth_level,7 - 5 + 4 - 5,1
57266,fifth_level,7 - 5 - 4 + 5,3
57267,fifth_level,7 - 5 * 4 / 5,3
57268,fifth_level,7 + 5 - 4 - 6,2
57269,fifth_level,7 - 5 - 4 + 6,4
57270,fifth_level,7 + 5 - 4 - 7,1
57271,fifth_level,7 - 5 - 4 + 7,5
57272,fifth_level,7 * 5 - 4 * 7,7
57273,fifth_level,7 + 5 + 4 - 8,8
57274,fifth_level,7 - 5 - 4 + 8,6
57275,fifth_level,7 * 5 - 4 * 8,3
57276,fifth_level,7 + 5 + 4 - 9,7
57277,fifth_level,7 - 5 - 4 + 9,7
57278,fifth_level,7 + 5 - 5 + 1,8
57279,fifth_level,7 + 5 - 5 - 1,6
57280,fifth_level,7 + 5 - 5 * 1,7
57281,fifth_level,7 + 5 - 5 / 1,7
57282,fifth_level,7 + 5 / 5 - 1,7
57283,fifth_level,7 + 5 / 5 * 1,8
57284,fifth_level,7 + 5 / 5 / 1,8
57285,fifth_level,7 - 5 + 5 + 1,8
57286,fifth_level,7 - 5 + 5 - 1,6
57287,fifth_level,7 - 5 + 5 * 1,7
57288,fifth_level,7 - 5 + 5 / 1,7
57289,fifth_level,7 - 5 / 5 + 1,7
57290,fifth_level,7 - 5 / 5 - 1,5
57291,fifth_level,7 - 5 / 5 * 1,6
57292,fifth_level,7 - 5 / 5 / 1,6
57293,fifth_level,7 * 5 / 5 + 1,8
57294,fifth_level,7 * 5 / 5 - 1,6
57295,fifth_level,7 * 5 / 5 * 1,7
57296,fifth_level,7 * 5 / 5 / 1,7
57297,fifth_level,7 / 5 * 5 + 1,8
57298,fifth_level,7 / 5 * 5 - 1,6
57299,fifth_level,7 / 5 * 5 * 1,7
57300,fifth_level,7 / 5 * 5 / 1,7
57301,fifth_level,7 + 5 - 5 - 2,5
57302,fifth_level,7 + 5 - 5 * 2,2
57303,fifth_level,7 + 5 / 5 - 2,6
57304,fifth_level,7 - 5 + 5 - 2,5
57305,fifth_level,7 - 5 / 5 + 2,8
57306,fifth_level,7 - 5 / 5 - 2,4
57307,fifth_level,7 - 5 / 5 * 2,5
57308,fifth_level,7 * 5 / 5 - 2,5
57309,fifth_level,7 / 5 * 5 - 2,5
57310,fifth_level,7 + 5 - 5 - 3,4
57311,fifth_level,7 + 5 / 5 - 3,5
57312,fifth_level,7 - 5 + 5 - 3,4
57313,fifth_level,7 - 5 / 5 - 3,3
57314,fifth_level,7 - 5 / 5 * 3,4
57315,fifth_level,7 * 5 / 5 - 3,4
57316,fifth_level,7 / 5 * 5 - 3,4
57317,fifth_level,7 + 5 - 5 - 4,3
57318,fifth_level,7 + 5 / 5 - 4,4
57319,fifth_level,7 - 5 + 5 - 4,3
57320,fifth_level,7 - 5 - 5 + 4,1
57321,fifth_level,7 - 5 / 5 - 4,2
57322,fifth_level,7 - 5 / 5 * 4,3
57323,fifth_level,7 * 5 / 5 - 4,3
57324,fifth_level,7 / 5 * 5 - 4,3
57325,fifth_level,7 + 5 - 5 - 5,2
57326,fifth_level,7 + 5 / 5 - 5,3
57327,fifth_level,7 - 5 + 5 - 5,2
57328,fifth_level,7 - 5 + 5 / 5,3
57329,fifth_level,7 - 5 - 5 + 5,2
57330,fifth_level,7 - 5 - 5 / 5,1
57331,fifth_level,7 - 5 * 5 / 5,2
57332,fifth_level,7 - 5 / 5 - 5,1
57333,fifth_level,7 - 5 / 5 * 5,2
57334,fifth_level,7 * 5 / 5 - 5,2
57335,fifth_level,7 / 5 * 5 - 5,2
57336,fifth_level,7 + 5 - 5 - 6,1
57337,fifth_level,7 + 5 / 5 - 6,2
57338,fifth_level,7 - 5 + 5 - 6,1
57339,fifth_level,7 - 5 - 5 + 6,3
57340,fifth_level,7 - 5 / 5 * 6,1
57341,fifth_level,7 * 5 - 5 * 6,5
57342,fifth_level,7 * 5 / 5 - 6,1
57343,fifth_level,7 / 5 * 5 - 6,1
57344,fifth_level,7 + 5 / 5 - 7,1
57345,fifth_level,7 - 5 - 5 + 7,4
57346,fifth_level,7 * 5 / 5 / 7,1
57347,fifth_level,7 / 5 * 5 / 7,1
57348,fifth_level,7 - 5 - 5 + 8,5
57349,fifth_level,7 + 5 + 5 - 9,8
57350,fifth_level,7 - 5 - 5 + 9,6
57351,fifth_level,7 + 5 - 6 + 1,7
57352,fifth_level,7 + 5 - 6 - 1,5
57353,fifth_level,7 + 5 - 6 * 1,6
57354,fifth_level,7 + 5 - 6 / 1,6
57355,fifth_level,7 - 5 + 6 - 1,7
57356,fifth_level,7 - 5 + 6 * 1,8
57357,fifth_level,7 - 5 + 6 / 1,8
57358,fifth_level,7 + 5 - 6 + 2,8
57359,fifth_level,7 + 5 - 6 - 2,4
57360,fifth_level,7 - 5 + 6 - 2,6
57361,fifth_level,7 - 5 + 6 / 2,5
57362,fifth_level,7 + 5 - 6 - 3,3
57363,fifth_level,7 - 5 + 6 - 3,5
57364,fifth_level,7 - 5 + 6 / 3,4
57365,fifth_level,7 + 5 - 6 - 4,2
57366,fifth_level,7 - 5 + 6 - 4,4
57367,fifth_level,7 + 5 - 6 - 5,1
57368,fifth_level,7 - 5 + 6 - 5,3
57369,fifth_level,7 - 5 - 6 + 5,1
57370,fifth_level,7 - 5 * 6 / 5,1
57371,fifth_level,7 * 5 - 6 * 5,5
57372,fifth_level,7 - 5 + 6 - 6,2
57373,fifth_level,7 - 5 + 6 / 6,3
57374,fifth_level,7 - 5 - 6 + 6,2
57375,fifth_level,7 - 5 - 6 / 6,1
57376,fifth_level,7 - 5 * 6 / 6,2
57377,fifth_level,7 - 5 / 6 * 6,2
57378,fifth_level,7 - 5 + 6 - 7,1
57379,fifth_level,7 - 5 - 6 + 7,3
57380,fifth_level,7 - 5 - 6 + 8,4
57381,fifth_level,7 - 5 - 6 + 9,5
57382,fifth_level,7 + 5 - 7 + 1,6
57383,fifth_level,7 + 5 - 7 - 1,4
57384,fifth_level,7 + 5 - 7 * 1,5
57385,fifth_level,7 + 5 - 7 / 1,5
57386,fifth_level,7 - 5 + 7 - 1,8
57387,fifth_level,7 * 5 / 7 + 1,6
57388,fifth_level,7 * 5 / 7 - 1,4
57389,fifth_level,7 * 5 / 7 * 1,5
57390,fifth_level,7 * 5 / 7 / 1,5
